date,description,href,media,title,parsed_date,month
"Jun 5, 2019",Η ανάπτυξη των Τοπικών Μονάδων Υγείας (ΤΟΜΥ) γίνεται με αργούς ... γιατρών και η αδυναμία να λειτουργήσουν οι Τοπικές Ομάδες Υγείας (ΤοΜΥ) καθιστούν το ...,https://www.iatronet.gr/eidiseis-nea/perithalpsi-asfalisi/news/50914/evrwpaki-epitropi-anisotites-me-tis-tomy-statiki-eikona-sti-dimioyrgia-newn-domwn.html,iatronet.gr,Ευρωπαϊκή Επιτροπή: Ανισότητες με τις ΤΟΜΥ - “Στατική ...,2019-06-05,6
"Jun 5, 2019",Sub news - No description,https://www.capital.gr/oikonomia/3364465/kokkini-karta-apo-tin-komision-gia-tis-tomu,Capital.gr,Κόκκινη κάρτα από την Κομισιόν για τις ΤΟΜΥ,2019-06-05,6
"Jun 5, 2019",Sub news - No description,https://www.capital.gr/oikonomia/3364465/kokkini-karta-apo-tin-komision-gia-tis-tomu,Capital.gr,Κόκκινη κάρτα από την Κομισιόν για τις ΤΟΜΥ,2019-06-05,6
"Jun 5, 2019",Η ανάπτυξη των Τοπικών Μονάδων Υγείας (ΤΟΜΥ) γίνεται με αργούς ... γιατρών και η αδυναμία να λειτουργήσουν οι Τοπικές Ομάδες Υγείας (ΤοΜΥ) καθιστούν το ...,https://www.iatronet.gr/eidiseis-nea/perithalpsi-asfalisi/news/50914/evrwpaki-epitropi-anisotites-me-tis-tomy-statiki-eikona-sti-dimioyrgia-newn-domwn.html,iatronet.gr,Ευρωπαϊκή Επιτροπή: Ανισότητες με τις ΤΟΜΥ - “Στατική ...,2019-06-05,6
"Jun 5, 2019",Sub news - No description,https://www.capital.gr/oikonomia/3364465/kokkini-karta-apo-tin-komision-gia-tis-tomu,Capital.gr,Κόκκινη κάρτα από την Κομισιόν για τις ΤΟΜΥ,2019-06-05,6
"Jun 5, 2019",Η ανάπτυξη των Τοπικών Μονάδων Υγείας (ΤΟΜΥ) γίνεται με αργούς ... γιατρών και η αδυναμία να λειτουργήσουν οι Τοπικές Ομάδες Υγείας (ΤοΜΥ) καθιστούν το ...,https://www.iatronet.gr/eidiseis-nea/perithalpsi-asfalisi/news/50914/evrwpaki-epitropi-anisotites-me-tis-tomy-statiki-eikona-sti-dimioyrgia-newn-domwn.html,iatronet.gr,Ευρωπαϊκή Επιτροπή: Ανισότητες με τις ΤΟΜΥ - “Στατική ...,2019-06-05,6
"Jun 5, 2019",Η ανάπτυξη των Τοπικών Μονάδων Υγείας (ΤΟΜΥ) γίνεται με αργούς ... γιατρών και η αδυναμία να λειτουργήσουν οι Τοπικές Ομάδες Υγείας (ΤοΜΥ) καθιστούν το ...,https://www.iatronet.gr/eidiseis-nea/perithalpsi-asfalisi/news/50914/evrwpaki-epitropi-anisotites-me-tis-tomy-statiki-eikona-sti-dimioyrgia-newn-domwn.html,iatronet.gr,Ευρωπαϊκή Επιτροπή: Ανισότητες με τις ΤΟΜΥ - “Στατική ...,2019-06-05,6
"Jun 5, 2019",Η ανάπτυξη των Τοπικών Μονάδων Υγείας (ΤΟΜΥ) γίνεται με αργούς ... γιατρών και η αδυναμία να λειτουργήσουν οι Τοπικές Ομάδες Υγείας (ΤοΜΥ) καθιστούν το ...,https://www.iatronet.gr/eidiseis-nea/perithalpsi-asfalisi/news/50914/evrwpaki-epitropi-anisotites-me-tis-tomy-statiki-eikona-sti-dimioyrgia-newn-domwn.html,iatronet.gr,Ευρωπαϊκή Επιτροπή: Ανισότητες με τις ΤΟΜΥ - “Στατική ...,2019-06-05,6
"Jun 5, 2019",Sub news - No description,https://www.capital.gr/oikonomia/3364465/kokkini-karta-apo-tin-komision-gia-tis-tomu,Capital.gr,Κόκκινη κάρτα από την Κομισιόν για τις ΤΟΜΥ,2019-06-05,6
"Jun 5, 2019",Sub news - No description,https://www.capital.gr/oikonomia/3364465/kokkini-karta-apo-tin-komision-gia-tis-tomu,Capital.gr,Κόκκινη κάρτα από την Κομισιόν για τις ΤΟΜΥ,2019-06-05,6
"Jun 5, 2019",Sub news - No description,https://www.capital.gr/oikonomia/3364465/kokkini-karta-apo-tin-komision-gia-tis-tomu,Capital.gr,Κόκκινη κάρτα από την Κομισιόν για τις ΤΟΜΥ,2019-06-05,6
"Jun 5, 2019",Η ανάπτυξη των Τοπικών Μονάδων Υγείας (ΤΟΜΥ) γίνεται με αργούς ... γιατρών και η αδυναμία να λειτουργήσουν οι Τοπικές Ομάδες Υγείας (ΤοΜΥ) καθιστούν το ...,https://www.iatronet.gr/eidiseis-nea/perithalpsi-asfalisi/news/50914/evrwpaki-epitropi-anisotites-me-tis-tomy-statiki-eikona-sti-dimioyrgia-newn-domwn.html,iatronet.gr,Ευρωπαϊκή Επιτροπή: Ανισότητες με τις ΤΟΜΥ - “Στατική ...,2019-06-05,6
"Jun 5, 2019",Sub news - No description,https://www.capital.gr/oikonomia/3364465/kokkini-karta-apo-tin-komision-gia-tis-tomu,Capital.gr,Κόκκινη κάρτα από την Κομισιόν για τις ΤΟΜΥ,2019-06-05,6
"Jun 5, 2019",Η ανάπτυξη των Τοπικών Μονάδων Υγείας (ΤΟΜΥ) γίνεται με αργούς ... γιατρών και η αδυναμία να λειτουργήσουν οι Τοπικές Ομάδες Υγείας (ΤοΜΥ) καθιστούν το ...,https://www.iatronet.gr/eidiseis-nea/perithalpsi-asfalisi/news/50914/evrwpaki-epitropi-anisotites-me-tis-tomy-statiki-eikona-sti-dimioyrgia-newn-domwn.html,iatronet.gr,Ευρωπαϊκή Επιτροπή: Ανισότητες με τις ΤΟΜΥ - “Στατική ...,2019-06-05,6
"Jun 5, 2019",Η ανάπτυξη των Τοπικών Μονάδων Υγείας (ΤΟΜΥ) γίνεται με αργούς ... γιατρών και η αδυναμία να λειτουργήσουν οι Τοπικές Ομάδες Υγείας (ΤοΜΥ) καθιστούν το ...,https://www.iatronet.gr/eidiseis-nea/perithalpsi-asfalisi/news/50914/evrwpaki-epitropi-anisotites-me-tis-tomy-statiki-eikona-sti-dimioyrgia-newn-domwn.html,iatronet.gr,Ευρωπαϊκή Επιτροπή: Ανισότητες με τις ΤΟΜΥ - “Στατική ...,2019-06-05,6
"Jun 5, 2019",Η ανάπτυξη των Τοπικών Μονάδων Υγείας (ΤΟΜΥ) γίνεται με αργούς ... γιατρών και η αδυναμία να λειτουργήσουν οι Τοπικές Ομάδες Υγείας (ΤοΜΥ) καθιστούν το ...,https://www.iatronet.gr/eidiseis-nea/perithalpsi-asfalisi/news/50914/evrwpaki-epitropi-anisotites-me-tis-tomy-statiki-eikona-sti-dimioyrgia-newn-domwn.html,iatronet.gr,Ευρωπαϊκή Επιτροπή: Ανισότητες με τις ΤΟΜΥ - “Στατική ...,2019-06-05,6
"Jun 5, 2019",Sub news - No description,https://www.capital.gr/oikonomia/3364465/kokkini-karta-apo-tin-komision-gia-tis-tomu,Capital.gr,Κόκκινη κάρτα από την Κομισιόν για τις ΤΟΜΥ,2019-06-05,6
"Jun 5, 2019",Η ανάπτυξη των Τοπικών Μονάδων Υγείας (ΤΟΜΥ) γίνεται με αργούς ... γιατρών και η αδυναμία να λειτουργήσουν οι Τοπικές Ομάδες Υγείας (ΤοΜΥ) καθιστούν το ...,https://www.iatronet.gr/eidiseis-nea/perithalpsi-asfalisi/news/50914/evrwpaki-epitropi-anisotites-me-tis-tomy-statiki-eikona-sti-dimioyrgia-newn-domwn.html,iatronet.gr,Ευρωπαϊκή Επιτροπή: Ανισότητες με τις ΤΟΜΥ - “Στατική ...,2019-06-05,6
"Jun 5, 2019",Sub news - No description,https://www.capital.gr/oikonomia/3364465/kokkini-karta-apo-tin-komision-gia-tis-tomu,Capital.gr,Κόκκινη κάρτα από την Κομισιόν για τις ΤΟΜΥ,2019-06-05,6
"Jun 5, 2019",Sub news - No description,https://www.capital.gr/oikonomia/3364465/kokkini-karta-apo-tin-komision-gia-tis-tomu,Capital.gr,Κόκκινη κάρτα από την Κομισιόν για τις ΤΟΜΥ,2019-06-05,6
"Jun 5, 2019",Sub news - No description,https://www.capital.gr/oikonomia/3364465/kokkini-karta-apo-tin-komision-gia-tis-tomu,Capital.gr,Κόκκινη κάρτα από την Κομισιόν για τις ΤΟΜΥ,2019-06-05,6
"Jun 5, 2019",Sub news - No description,https://www.capital.gr/oikonomia/3364465/kokkini-karta-apo-tin-komision-gia-tis-tomu,Capital.gr,Κόκκινη κάρτα από την Κομισιόν για τις ΤΟΜΥ,2019-06-05,6
"Jun 5, 2019",Η ανάπτυξη των Τοπικών Μονάδων Υγείας (ΤΟΜΥ) γίνεται με αργούς ... γιατρών και η αδυναμία να λειτουργήσουν οι Τοπικές Ομάδες Υγείας (ΤοΜΥ) καθιστούν το ...,https://www.iatronet.gr/eidiseis-nea/perithalpsi-asfalisi/news/50914/evrwpaki-epitropi-anisotites-me-tis-tomy-statiki-eikona-sti-dimioyrgia-newn-domwn.html,iatronet.gr,Ευρωπαϊκή Επιτροπή: Ανισότητες με τις ΤΟΜΥ - “Στατική ...,2019-06-05,6
"Jun 5, 2019",Η ανάπτυξη των Τοπικών Μονάδων Υγείας (ΤΟΜΥ) γίνεται με αργούς ... γιατρών και η αδυναμία να λειτουργήσουν οι Τοπικές Ομάδες Υγείας (ΤοΜΥ) καθιστούν το ...,https://www.iatronet.gr/eidiseis-nea/perithalpsi-asfalisi/news/50914/evrwpaki-epitropi-anisotites-me-tis-tomy-statiki-eikona-sti-dimioyrgia-newn-domwn.html,iatronet.gr,Ευρωπαϊκή Επιτροπή: Ανισότητες με τις ΤΟΜΥ - “Στατική ...,2019-06-05,6
"Jun 5, 2019",Sub news - No description,https://www.capital.gr/oikonomia/3364465/kokkini-karta-apo-tin-komision-gia-tis-tomu,Capital.gr,Κόκκινη κάρτα από την Κομισιόν για τις ΤΟΜΥ,2019-06-05,6
"Jun 5, 2019",Sub news - No description,https://www.capital.gr/oikonomia/3364465/kokkini-karta-apo-tin-komision-gia-tis-tomu,Capital.gr,Κόκκινη κάρτα από την Κομισιόν για τις ΤΟΜΥ,2019-06-05,6
"Jun 5, 2019",Η ανάπτυξη των Τοπικών Μονάδων Υγείας (ΤΟΜΥ) γίνεται με αργούς ... γιατρών και η αδυναμία να λειτουργήσουν οι Τοπικές Ομάδες Υγείας (ΤοΜΥ) καθιστούν το ...,https://www.iatronet.gr/eidiseis-nea/perithalpsi-asfalisi/news/50914/evrwpaki-epitropi-anisotites-me-tis-tomy-statiki-eikona-sti-dimioyrgia-newn-domwn.html,iatronet.gr,Ευρωπαϊκή Επιτροπή: Ανισότητες με τις ΤΟΜΥ - “Στατική ...,2019-06-05,6
"Jun 5, 2019",Η ανάπτυξη των Τοπικών Μονάδων Υγείας (ΤΟΜΥ) γίνεται με αργούς ... γιατρών και η αδυναμία να λειτουργήσουν οι Τοπικές Ομάδες Υγείας (ΤοΜΥ) καθιστούν το ...,https://www.iatronet.gr/eidiseis-nea/perithalpsi-asfalisi/news/50914/evrwpaki-epitropi-anisotites-me-tis-tomy-statiki-eikona-sti-dimioyrgia-newn-domwn.html,iatronet.gr,Ευρωπαϊκή Επιτροπή: Ανισότητες με τις ΤΟΜΥ - “Στατική ...,2019-06-05,6
"Jun 5, 2019",Sub news - No description,https://www.capital.gr/oikonomia/3364465/kokkini-karta-apo-tin-komision-gia-tis-tomu,Capital.gr,Κόκκινη κάρτα από την Κομισιόν για τις ΤΟΜΥ,2019-06-05,6
"Jun 7, 2019","Στις 125 Τοπικές Μονάδες Υγείας - για την ιστορία, ο αρχικός σχεδιασμός προέβλεπε να λειτουργήσουν 239 ΤΟΜΥ πριν από την εκπνοή του 2017 - υπηρετούν ...",https://www.tanea.gr/2019/06/08/greece/oikogeneiakos-giatros-pou-pige-stin-entatiki/,Τα Νέα Οnline,Ο οικογενειακός γιατρός που πήγε... στην Εντατική,2019-06-07,6
"Jun 18, 2019","... της 5ης ΥΠΕ Νέστορα Αντωνίου συγκροτείται η 11η Τοπική Ομάδα Υγείας (Τ.ΟΜ.Υ.) ... Η έδρα της ΤΟΜΥ βρίσκεται στο ακίνητο επί της οδού Αγχιάλου 4 (εντός του ... ενώ ως περιοχή ευθύνης της Τ.ΟΜ.Υ. ορίζονται τα όρια του Δήμου Λάρισας. ... ως αποκεντρωμένης μονάδας του Κέντρου Υγείας Τυρνάβου, αρμοδιότητας της ...",https://www.eleftheria.gr/%CF%85%CE%B3%CE%B5%CE%AF%CE%B1/item/233402-%CF%85%CF%80%CE%BF%CE%B8%CE%B5%CF%83%CE%B7-%CF%85%CE%B3%CE%B5%CE%B9%CE%B1%CF%83.html,Ελευθερία,ΥΠΟΘΕΣΗ ΥΓΕΙΑΣ,2019-06-18,6
"Jun 20, 2019","«Η δημιουργία της Πρωτοβάθμιας Φροντίδας Υγείας, οι τοπικές μονάδες υγείας (ΤΟΜΥ) που λειτούργησαν στη Θεσσαλονίκη αλλά και σ' όλη την Ελλάδα ...",http://www.thestival.gr/policy/ekloges-vouli/item/460302-mpolaris-i-kybernisi-tou-al-tsipra-pragmatopoiise-parembaseis-tomes-ston-xoro-tis-ygeias,Thestival.gr (Δελτίο Τύπου),Μπόλαρης: Η κυβέρνηση του Αλ. Τσίπρα πραγματοποίησε ...,2019-06-20,6
"Jun 21, 2019","Σύμφωνα με το υπουργείο Υγείας, η παραπομπή από τον οικογε ...",https://evianews.com/%CE%BD%CE%B5%CE%B1/%CE%B5%CE%BB%CE%BB%CE%B1%CE%B4%CE%B1/%CE%BF%CE%B9%CE%BA%CE%BF%CE%B3%CE%B5%CE%BD%CE%B5%CE%B9%CE%B1%CE%BA%CE%BF%CF%82-%CE%B3%CE%B9%CE%B1%CF%84%CF%81%CE%BF%CF%82-2019-%CE%B5%CF%84%CF%83%CE%B9-%CE%B3%CE%B9%CE%BD%CE%B5%CF%84%CE%B1%CE%B9-%CE%B7-%CE%B1%CE%B9%CF%84%CE%B7%CF%83%CE%B7-%CE%B5%CE%B3%CE%B3%CF%81%CE%B1%CF%86%CE%B7%CF%82/8714/,evianews του Γιώργου Κουτσελίνη (Ιστολόγιο),Οικογενειακός γιατρός: Πως μπορείς να κάνεις την αίτηση σου;,2019-06-21,6
"Jun 26, 2019","Υγείας ο οικογενειακός ιατρός της Ομάδας Υγείας, που στελ ...",https://www.newse.gr/%CE%BD%CE%B5%CE%B1/%CE%B5%CF%85%CE%B2%CE%BF%CE%B9%CE%B1/%CE%BF%CE%B9%CE%BA%CE%BF%CE%B3%CE%B5%CE%BD%CE%B5%CE%B9%CE%B1%CE%BA%CE%BF%CF%82-%CE%B3%CE%B9%CE%B1%CF%84%CF%81%CE%BF%CF%82-2019-%CF%80%CF%89%CF%82-%CE%BC%CF%80%CE%BF%CF%81%CE%B5%CE%B9%CF%82-%CE%BD%CE%B1-%CE%BA%CE%B1%CE%BD%CE%B5%CE%B9%CF%82-%CF%84%CE%B7%CE%BD-%CE%B1%CE%B9%CF%84%CE%B7%CF%83%CE%B7;/8714/,Newse.gr του Γιώργου Κουτσελίνη,Οικογενειακός γιατρός 2019: Πως μπορείς να κάνεις την αίτηση;,2019-06-26,6
"Jun 26, 2019","Τοπικές Μονάδες Υγείας: Κάνουν κυρίως συνταγογράφηση, αλλά το υπουργείο ... «Σήμερα, (Ιούνιος 2019), λειτουργούν 127 Τοπικές Ομάδες Υγείας - ΤΟΜΥ σε ...",https://www.protothema.gr/greece/article/903075/tomu-mia-tomi-stin-ugeia-pou-den-egine-pote/,Πρώτο ΘΕΜΑ,"ΤΟΜΥ: Μια... τομή στην Υγεία, που δεν έγινε ποτέ",2019-06-26,6
"Jun 26, 2019",Sub news - No description,http://www.avgi.gr/article/10840/9997833/ypourgeio-ygeias-thetika-krinoun-oi-polites-tis-tomy,Η Αυγή,Υπουργείο Υγείας: Θετικά κρίνουν οι πολίτες τις ΤΟΜΥ,2019-06-26,6
"Jun 27, 2019",Είκοσι Τοπικές Μονάδες Υγείας (ΤΟΜΥ) έχουν συγκροτηθεί και λειτουργούν στην περιοχή αρμοδιότητας της 3ης Υγειονομικής Περιφέρειας (ΥΠΕ) στην οποία ...,http://www.thestival.gr/society/health/item/461812-alles-13-tomy-tha-leitourgisoyn-mexri-to-2021-stin-perioxi-armodiotitas-tis-3is-ype,Thestival.gr (Δελτίο Τύπου),Άλλες 13 TOMY θα λειτουργήσουν μέχρι το 2021 στην περιοχή ...,2019-06-27,6
"Jun 27, 2019",Sub news - No description,https://www.onmed.gr/ygeia-politiki/story/376822/iatrikos-syllogos-athinon-oi-tomy-ypoleitoyrgoyn,Onmed.gr (Ιστολόγιο),Ιατρικός Σύλλογος Αθηνών: Οι ΤΟΜΥ υπολειτουργούν,2019-06-27,6
"Jun 29, 2019","Για πρώτη φορά οι Τοπικές Μονάδες Υγείας δίνουν τη δυνατότητα στους πολίτες ... ιατρούς έχουν και τα υπόλοιπα μέλη της διεπιστημονικής ομάδας της ΤΟΜΥ, ...",http://www.avgi.gr/article/10840/10006896/ekei-pou-chtypa-e-kardia-tou-ethnikou-systematos,Η Αυγή,Τοπικές Μονάδες Υγείας: Εκεί που χτυπά η καρδιά του ...,2019-06-29,6
"Jun 30, 2019","... ενός προγράμματος πρωτοβάθμιας φροντίδας υγείας μέσω ευρωπαϊκών πόρων (με επίκεντρο τις περίφημες ΤοΜΥ, Τοπικές Μονάδες Υγείας). Το “καλό κράτος” ...",https://www.liberal.gr/apopsi/protobathmia-frontida-ygeias-H-epomeni-mera/257429,Liberal,Πρωτοβάθμια Φροντίδα Υγείας: H επόμενη μέρα,2019-06-30,6
"Jul 2, 2019",Κασσελάκης μετέβη στην Τοπική Ομάδα Υγείας Χανίων (ΤΟΜΥ) όπου συνομίλησε με ... πιθανότητες δημιουργίας και άλλων μονάδων ΤΟΜΥ στο νομό οι οποίες σε ...,https://flashnews.gr/post/394488/se-kentrika-laxanagora-kai-tomy-xaniwn-o-iwannhs-kasselakhs,Flashnews.gr,Σε Κεντρικά Λαχαναγορά και ΤΟΜΥ Χανίων ο Ιωάννης ...,2019-07-02,7
"Jul 3, 2019",Η οργάνωση συστήματος πρωτοβάθμιας φροντίδας υγείας στην χώρα μας ... μετά την αποτυχία της μεταρρύθμισης των Τοπικών Μονάδων Υγείας (ΤΟΜΥ) και του ... γενικού οικογενειακού ιατρού ή της ομάδας πρωτοβάθμιας φροντίδας υγείας.,https://www.healthview.gr/70114/i-ygeia-einai-genoys-thilykoy-treis-giatroi-ypopsifies-katathetoyn-tis-apopseis-toys/,Healthview,"Η υγεία είναι γένους θηλυκού: Τρεις γιατροί, υποψήφιες ...",2019-07-03,7
"Jul 3, 2019","Να αποκτήσουν οι περιοχές του πολεοδομικού συγκροτήματος Θεσσαλονίκης «ανθρώπινες και σύγχρονες» Τοπικές Μονάδες Υγείας και Κέντρα Υγείας, τόνισε ...",http://www.thestival.gr/policy/ekloges-vouli/item/462797-d-bartzopoulos-apo-koyfalia-i-dimioyrgia-olokliromenis-protobathmias-perithalpsis-apotelei-basiko-mas-stoxo,Thestival.gr (Δελτίο Τύπου),Δ. Βαρτζόπουλος από Κουφάλια: Η δημιουργία ...,2019-07-03,7
"Jul 7, 2019",Τα προβλήματα που ταλανίζουν το χώρο της υγείας είναι πολλά και η νέα ηγεσία ... του ΣΥΡΙΖΑ με τη δημιουργία των Τοπικών Μονάδων Υγείας (ΤΟΜΥ) αλλά και τον ... Μάλιστα η ηγετική ομάδα της γαλάζιας παράταξης έχει σχεδιάσει νέο τρόπο ...,https://www.healthreport.gr/%CF%8C%CE%BB%CE%B1-%CF%84%CE%B1-%CE%B1%CE%B3%CE%BA%CE%AC%CE%B8%CE%B9%CE%B1-%CF%84%CE%BF%CF%85-%CE%BD%CE%AD%CE%BF%CF%85-%CF%85%CF%80%CE%BF%CF%85%CF%81%CE%B3%CE%BF%CF%8D-%CF%85%CE%B3%CE%B5%CE%AF%CE%B1/,Health Report (Ιστολόγιο),Όλα τα αγκάθια του νέου υπουργού Υγείας! Τι θα αντιμετωπίσει,2019-07-07,7
"Jul 7, 2019","Επίσης στο σύστημα υγείας υπάρχουν περίπου 1.100 οικογενειακοί γιατροί, όταν όπως ... Επισημαίνονται ακόμη τα προβλήματα στη στελέχωση των μονάδων με ... με την ηλικιακή ομάδα και με αυτόματη παραπομπή σε κρατικές ή ιδιωτικές δομές. ... σε 2.620 άτομα από 63 ΤΟΜΥ, το 85% των χρηστών έλαβε υπηρεσίες γενικού ...",https://www.capital.gr/oikonomia/3370395/emeine-sta-azitita-o-oikogeneiakos-giatros,Capital.gr,Έμεινε στα αζήτητα ο οικογενειακός γιατρός,2019-07-07,7
"Jul 7, 2019","... Φροντίδα Υγείας αναζητά η 4η Τοπική Μονάδα Υγείας (ΤΟΜΥ) Αμπελοκήπων. ... της ΤΟΜΥ Αμπελοκήπων είναι μια δεμένη ομάδα επαγγελματιών υγείας, που ...",https://www.eleftheria.gr/%CF%85%CE%B3%CE%B5%CE%AF%CE%B1/item/234913-%CE%B5%CF%84%CE%BF%CE%B9%CE%BC%CE%B7-%CE%B3%CE%B9%CE%B1-%CE%BD%CE%AD%CE%BF-%CE%AC%CE%BB%CE%BC%CE%B1-%CE%B1%CE%BD%CE%AC%CF%80%CF%84%CF%85%CE%BE%CE%B7%CF%82-%CE%B7-%CF%84%CE%BF%CE%BC%CF%85-%CE%B1%CE%BC%CF%80%CE%B5%CE%BB%CE%BF%CE%BA%CE%AE%CF%80%CF%89%CE%BD.html,Ελευθερία,Ετοιμη για νέο άλμα ανάπτυξης η ΤΟΜΥ Αμπελοκήπων,2019-07-07,7
"Jul 8, 2019","Ο Β. Κικίλιας νέος υπουργός Υγείας, με υφυπουργό τον Β. Κοντοζαμάνη - Τι σηματοδοτούν τα νέα πρόσωπα ... Υφυπουργός Υγείας ορίστηκε ο Βασίλης Κοντοζαμάνης, ... νοσοκομείων και ευπαθών ομάδων του πληθυσμού, όπως οι καρκινοπαθείς. ... Σχολή Δημόσιας Υγείας (ΕΣΔΥ), στο Τμήμα Οργάνωσης Μονάδων Υγείας.",https://www.iatronet.gr/eidiseis-nea/perithalpsi-asfalisi/news/51329/o-v-kikilias-neos-ypoyrgos-ygeias-me-yfypoyrgo-ton-v-kontozamani-ti-simatodotoyn-ta-nea-proswpa.html,iatronet.gr,"Ο Β. Κικίλιας νέος υπουργός Υγείας, με υφυπουργό τον Β ...",2019-07-08,7
"Jul 9, 2019","ΙΣΘ: Η νέα Κυβέρνηση οφείλει να αναβαθμίσει τις δομές υγείας ... ζητημάτων, όπως είναι η υπερφορολόγηση το clawback, η υποστελέχωση αρκετών μονάδων υγείας κλπ. ... με ιδεοληψίες, απεδείχθησαν αναποτελεσματικά (ΤΟΜΥ, οικογενειακός γιατρός). .... Ποια Γιουνάιτεντ και Μίλαν; Ομάδα... βόμβα για τον Ιμπραΐμοβιτς!",https://www.onmed.gr/ygeia-politiki/story/377101/isth-h-nea-kyvernisi-ofeilei-na-anavathmisei-tis-domes-ygeias,Onmed.gr (Ιστολόγιο),ΙΣΘ: Η νέα Κυβέρνηση οφείλει να αναβαθμίσει τις δομές υγείας,2019-07-09,7
"Jul 10, 2019","Την παραίτησή του στη διάθεση του νέου υπουργού Υγείας Βασίλη Κικίλια, ... Οι δομές αυτές είναι τα Κέντρα Υγείας και οι Τοπικές Ομάδες Υγείας –ή αλλιώς ΤΟΜΥ. ... Θεσμοθέτηση των Τοπικών Μονάδων Υγείας (ΤΟΜΥ), που λειτουργούν με ...",https://www.iatropedia.gr/eidiseis/ypourgeio-ygeias-tin-paraitisi-tou-ypevale-o-genikos-grammateas-stamatis-vardaros/120547/,Iatropedia (Ιστολόγιο),Υπουργείο Υγείας: Την παραίτηση του υπέβαλε ο γενικός ...,2019-07-10,7
"Jul 10, 2019","Την παραίτησή του στη διάθεση του νέου υπουργού Υγείας Βασίλη Κικίλια, ... Οι δομές αυτές είναι τα Κέντρα Υγείας και οι Τοπικές Ομάδες Υγείας –ή αλλιώς ΤΟΜΥ. ... Θεσμοθέτηση των Τοπικών Μονάδων Υγείας (ΤΟΜΥ), που λειτουργούν με ...",https://www.iatropedia.gr/eidiseis/ypourgeio-ygeias-tin-paraitisi-tou-ypevale-o-genikos-grammateas-stamatis-vardaros/120547/,Iatropedia (Ιστολόγιο),Υπουργείο Υγείας: Την παραίτηση του υπέβαλε ο γενικός ...,2019-07-10,7
"Jul 10, 2019","Την παραίτησή του στη διάθεση του νέου υπουργού Υγείας Βασίλη Κικίλια, ... Οι δομές αυτές είναι τα Κέντρα Υγείας και οι Τοπικές Ομάδες Υγείας –ή αλλιώς ΤΟΜΥ. ... Θεσμοθέτηση των Τοπικών Μονάδων Υγείας (ΤΟΜΥ), που λειτουργούν με ...",https://www.iatropedia.gr/eidiseis/ypourgeio-ygeias-tin-paraitisi-tou-ypevale-o-genikos-grammateas-stamatis-vardaros/120547/,Iatropedia (Ιστολόγιο),Υπουργείο Υγείας: Την παραίτηση του υπέβαλε ο γενικός ...,2019-07-10,7
"Jul 10, 2019","Την παραίτησή του στη διάθεση του νέου υπουργού Υγείας Βασίλη Κικίλια, ... Οι δομές αυτές είναι τα Κέντρα Υγείας και οι Τοπικές Ομάδες Υγείας –ή αλλιώς ΤΟΜΥ. ... Θεσμοθέτηση των Τοπικών Μονάδων Υγείας (ΤΟΜΥ), που λειτουργούν με ...",https://www.iatropedia.gr/eidiseis/ypourgeio-ygeias-tin-paraitisi-tou-ypevale-o-genikos-grammateas-stamatis-vardaros/120547/,Iatropedia (Ιστολόγιο),Υπουργείο Υγείας: Την παραίτηση του υπέβαλε ο γενικός ...,2019-07-10,7
"Jul 10, 2019","Την παραίτησή του στη διάθεση του νέου υπουργού Υγείας Βασίλη Κικίλια, ... Οι δομές αυτές είναι τα Κέντρα Υγείας και οι Τοπικές Ομάδες Υγείας –ή αλλιώς ΤΟΜΥ. ... Θεσμοθέτηση των Τοπικών Μονάδων Υγείας (ΤΟΜΥ), που λειτουργούν με ...",https://www.iatropedia.gr/eidiseis/ypourgeio-ygeias-tin-paraitisi-tou-ypevale-o-genikos-grammateas-stamatis-vardaros/120547/,Iatropedia (Ιστολόγιο),Υπουργείο Υγείας: Την παραίτηση του υπέβαλε ο γενικός ...,2019-07-10,7
"Jul 10, 2019","Την παραίτησή του στη διάθεση του νέου υπουργού Υγείας Βασίλη Κικίλια, ... Οι δομές αυτές είναι τα Κέντρα Υγείας και οι Τοπικές Ομάδες Υγείας –ή αλλιώς ΤΟΜΥ. ... Θεσμοθέτηση των Τοπικών Μονάδων Υγείας (ΤΟΜΥ), που λειτουργούν με ...",https://www.iatropedia.gr/eidiseis/ypourgeio-ygeias-tin-paraitisi-tou-ypevale-o-genikos-grammateas-stamatis-vardaros/120547/,Iatropedia (Ιστολόγιο),Υπουργείο Υγείας: Την παραίτηση του υπέβαλε ο γενικός ...,2019-07-10,7
"Jul 10, 2019","Την παραίτησή του στη διάθεση του νέου υπουργού Υγείας Βασίλη Κικίλια, ... Οι δομές αυτές είναι τα Κέντρα Υγείας και οι Τοπικές Ομάδες Υγείας –ή αλλιώς ΤΟΜΥ. ... Θεσμοθέτηση των Τοπικών Μονάδων Υγείας (ΤΟΜΥ), που λειτουργούν με ...",https://www.iatropedia.gr/eidiseis/ypourgeio-ygeias-tin-paraitisi-tou-ypevale-o-genikos-grammateas-stamatis-vardaros/120547/,Iatropedia (Ιστολόγιο),Υπουργείο Υγείας: Την παραίτηση του υπέβαλε ο γενικός ...,2019-07-10,7
